Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"3d5.(2G2).4p"	"3G*"	"5"	""	"2.077430"	""	""	"  31             :    22  3d5.(2F2).4p 3G*  "	""
"3d5.(2G2).4p"	"3G*"	"4"	""	"2.079589"	""	""	"  34             :    26  3d5.(2F2).4p 3G*  "	""
"3d5.(2G2).4p"	"3G*"	"3"	""	"2.079645"	""	""	"  34             :    28  3d5.(2F2).4p 3G*  "	""
"3d5.(2F2).4p"	"1G*"	"4"	""	"2.081772"	""	""	"  35             :    15  3d5.(2G2).4p 1G*  "	""
"3d5.(2F2).4p"	"3F*"	"2"	""	"2.084398"	""	""	"  34             :    18  3d5.(2G2).4p 3F*  "	""
"3d5.(2F2).4p"	"3F*"	"3"	""	"2.085061"	""	""	"  55             :    11  3d5.(2G2).4p 1F*  "	""
"3d5.(2G2).4p"	"1H*"	"5"	""	"2.087317"	""	""	"  62             :    20  3d5.(2H).4p  1H*  "	""
"3d5.(2G2).4p"	"1F*"	"3"	""	"2.090339"	""	""	"  63             :     6  3d5.(2F2).4p 3F*  "	""
"3d5.(2F2).4p"	"3F*"	"4"	""	"2.090574"	""	""	"  51             :    12  3d5.(4F).4p  3F*  "	""
"3d5.(2H).4p"	"1H*"	"5"	""	"2.092117"	""	""	"  70             :    23  3d5.(2G2).4p 1H*  "	""
"3d5.(2F2).4p"	"1D*"	"2"	""	"2.094915"	""	""	"  63             :    23  3d5.(2F2).4p 3F*  "	""
"3d5.(2F2).4p"	"3G*"	"3"	""	"2.113015"	""	""	"  42             :    40  3d5.(2H).4p  3G*  "	""
"3d5.(2F2).4p"	"3D*"	"1"	""	"2.115358"	""	""	"  75             :     9  3d5.(2F1).4p 3D*  "	""
"3d5.(2F2).4p"	"3D*"	"2"	""	"2.116482"	""	""	"  75             :    10  3d5.(2F1).4p 3D*  "	""
"3d5.(2F2).4p"	"3D*"	"3"	""	"2.116561"	""	""	"  66             :    11  3d5.(2F1).4p 3D*  "	""
"3d5.(2F2).4p"	"3G*"	"4"	""	"2.116765"	""	""	"  51             :    35  3d5.(2H).4p  3G*  "	""
"3d5.(2F2).4p"	"3G*"	"5"	""	"2.119749"	""	""	"  60             :    30  3d5.(2H).4p  3G*  "	""
"3d5.(2S).4p"	"3P*"	"1"	""	"2.124699"	""	""	"  77             :    12  3d5.(2D2).4p 3P*  "	""
"3d5.(2S).4p"	"3P*"	"2"	""	"2.133362"	""	""	"  79             :    15  3d5.(2D2).4p 3P*  "	""
"3d5.(2F2).4p"	"1G*"	"4"	""	"2.137690"	""	""	"  39             :    38  3d5.(2H).4p  1G*  "	""
"3d5.(2F2).4p"	"1F*"	"3"	""	"2.152781"	""	""	"  90             :     4  3d5.(2F1).4p 1F*  "	""
"3d5.(2S).4p"	"1P*"	"1"	""	"2.155957"	""	""	"  74             :    17  3d5.(2D2).4p 1P*  "	""
"3d5.(2D2).4p"	"3F*"	"2"	""	"2.223486"	""	""	"  68             :    22  3d5.(2D2).4p 3D*  "	""
"3d5.(2D2).4p"	"3F*"	"3"	""	"2.226094"	""	""	"  53             :    29  3d5.(2D2).4p 3D*  "	""
"3d5.(2D2).4p"	"3D*"	"2"	""	"2.230791"	""	""	"  67             :    22  3d5.(2D2).4p 3F*  "	""
"3d5.(2D2).4p"	"3F*"	"4"	""	"2.235556"	""	""	"  92             :     5  3d5.(2G2).4p 3F*  "	""
"3d5.(2D2).4p"	"3D*"	"3"	""	"2.235900"	""	""	"  61             :    33  3d5.(2D2).4p 3F*  "	""
"3d5.(2D2).4p"	"1F*"	"3"	""	"2.244600"	""	""	"  76             :    11  3d5.(2G1).4p 1F*  "	""
"3d5.(2D2).4p"	"3P*"	"2"	""	"2.251663"	""	""	"  76             :    15  3d5.(2S).4p  3P*  "	""
"3d5.(2D2).4p"	"3P*"	"1"	""	"2.252018"	""	""	"  78             :    14  3d5.(2S).4p  3P*  "	""
"3d5.(2D2).4p"	"3P*"	"0"	""	"2.252091"	""	""	"  85             :    13  3d5.(2S).4p  3P*  "	""
"3d5.(2D2).4p"	"1P*"	"1"	""	"2.263500"	""	""	"  74             :    16  3d5.(2S).4p  1P*  "	""
"3d5.(2D2).4p"	"1D*"	"2"	""	"2.273102"	""	""	"  89             :     5  3d5.(2F2).4p 1D*  "	""
"3d5.(2G1).4p"	"3H*"	"4"	""	"2.306594"	""	""	"  79             :    11  3d5.(2G1).4p 3G*  "	""
"3d5.(2G1).4p"	"3H*"	"5"	""	"2.309574"	""	""	"  81             :    12  3d5.(2G1).4p 3G*  "	""
"3d5.(2G1).4p"	"3F*"	"4"	""	"2.309814"	""	""	"  75             :    11  3d5.(2G1).4p 3H*  "	""
"3d5.(2G1).4p"	"3F*"	"3"	""	"2.313906"	""	""	"  56             :    37  3d5.(2G1).4p 3G*  "	""
"3d5.(2G1).4p"	"3H*"	"6"	""	"2.317781"	""	""	"  98             :     2  3d5.(2I).4p  3H*  "	""
"3d5.(2G1).4p"	"3F*"	"2"	""	"2.321199"	""	""	"  92             :     5  3d5.(2D1).4p 3F*  "	""
"3d5.(2G1).4p"	"3G*"	"3"	""	"2.322847"	""	""	"  60             :    36  3d5.(2G1).4p 3F*  "	""
"3d5.(2G1).4p"	"3G*"	"4"	""	"2.324997"	""	""	"  82             :     9  3d5.(2G1).4p 3F*  "	""
"3d5.(2G1).4p"	"3G*"	"5"	""	"2.326531"	""	""	"  82             :    14  3d5.(2G1).4p 3H*  "	""
"3d5.(2G1).4p"	"1H*"	"5"	""	"2.344595"	""	""	"  92             :     3  3d5.(2G1).4p 3G*  "	""
"3d5.(2G1).4p"	"1G*"	"4"	""	"2.348159"	""	""	"  94             :     2  3d5.(2G1).4p 3F*  "	""
"3d5.(2G1).4p"	"1F*"	"3"	""	"2.358730"	""	""	"  81             :    10  3d5.(2D2).4p 1F*  "	""
"3d5.(2P).4p"	"3P*"	"1"	""	"2.437719"	""	""	"  75             :    20  3d5.(2D1).4p 3P*  "	""
"3d5.(2P).4p"	"3P*"	"2"	""	"2.443575"	""	""	"  74             :    21  3d5.(2D1).4p 3P*  "	""
"3d5.(2P).4p"	"3D*"	"2"	""	"2.483406"	""	""	"  59             :    27  3d5.(2P).4p  1D*  "	""
"3d5.(2P).4p"	"3D*"	"1"	""	"2.483420"	""	""	"  91             :     5  3d5.(2D1).4p 3D*  "	""
"3d5.(2P).4p"	"3D*"	"3"	""	"2.493524"	""	""	"  90             :     6  3d5.(2D1).4p 3D*  "	""
"3d5.(2P).4p"	"1D*"	"2"	""	"2.497824"	""	""	"  51             :    32  3d5.(2P).4p  3D*  "	""
"3d5.(2P).4p"	"3S*"	"1"	""	"2.511398"	""	""	"  95             :     4  3d5.(2P).4p  1P*  "	""
"3d5.(2D1).4p"	"3F*"	"2"	""	"2.578204"	""	""	"  66             :    21  3d5.(2D3).4p 3F*  "	""
"3d5.(2D1).4p"	"3F*"	"3"	""	"2.580809"	""	""	"  63             :    20  3d5.(2D3).4p 3F*  "	""
"3d5.(2D1).4p"	"3F*"	"4"	""	"2.588809"	""	""	"  72             :    23  3d5.(2D3).4p 3F*  "	""
"3d5.(2D1).4p"	"3D*"	"1"	""	"2.592527"	""	""	"  71             :    22  3d5.(2D3).4p 3D*  "	""
"3d5.(2D1).4p"	"3D*"	"2"	""	"2.597528"	""	""	"  64             :    19  3d5.(2D3).4p 3D*  "	""
"3d5.(2D1).4p"	"3D*"	"3"	""	"2.602962"	""	""	"  63             :    19  3d5.(2D3).4p 3D*  "	""
"3d5.(2D1).4p"	"1D*"	"2"	""	"2.605571"	""	""	"  47             :    16  3d5.(2P).4p  1D*  "	""
"3d5.(2D1).4p"	"3P*"	"2"	""	"2.617520"	""	""	"  45             :    20  3d5.(2P).4p  3P*  "	""
"3d5.(2D1).4p"	"1F*"	"3"	""	"2.621700"	""	""	"  70             :    22  3d5.(2D3).4p 1F*  "	""
