ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"2066.4387"	"0.0005"	"32000"	"1.8913e+08"	"2.4215e-01"	AAA	"0.00000000"	"0.44098432"	"1s2.2s"	"2S"	"1/2"	"1s2.2p"	"2P*"	"3/2"		"T6820LS"	"L9416"	
"2067.8958"	"0.0005"	"20000"	"1.8872e+08"	"1.2099e-01"	AAA	"0.00000000"	"0.44067357"	"1s2.2s"	"2S"	"1/2"	"1s2.2p"	"2P*"	"1/2"		"T6820LS"	"L9416"	
"2077.690"	"0.007"	"18000*"	"1.045e+09"	"1.015e+00"	AA	"1.7867099"	"2.2253061"	"1s2.3d"	"2D"	"3/2"	"1s2.4f"	"2F*"	"5/2"		"T7409LS"	"L482"	
"2077.790"	"0.007"	"18000*"	"1.120e+09"	"9.661e-01"	AA	"1.7867365"	"2.2253118"	"1s2.3d"	"2D"	"5/2"	"1s2.4f"	"2F*"	"7/2"		"T7409LS"	"L482"	
"2077.816"	"0.017"	""	"7.465e+07"	"4.832e-02"	AA	"1.7867365"	"2.2253061"	"1s2.3d"	"2D"	"5/2"	"1s2.4f"	"2F*"	"5/2"		"T7409LS"	""	
"2138.356"	"0.019"	""	"4.25e+06"	"2.92e-03"	A	"1.7867099"	"2.2128630"	"1s2.3d"	"2D"	"3/2"	"1s2.4p"	"2P*"	"3/2"		"T5118LS"	""	
"2138.489"	"0.011"	"800*"	"3.83e+07"	"1.75e-02"	A	"1.7867365"	"2.2128630"	"1s2.3d"	"2D"	"5/2"	"1s2.4p"	"2P*"	"3/2"		"T5118LS"	"L482"	
"2138.535"	"0.011"	"800*"	"4.25e+07"	"1.46e-02"	A	"1.7867099"	"2.2128274"	"1s2.3d"	"2D"	"3/2"	"1s2.4p"	"2P*"	"1/2"		"T5118LS"	"L482"	
"2234.785"	"0.005"	"800"	"1.322e+08"	"9.895e-02"	AA	"1.7583010"	"2.1660660"	"1s2.3p"	"2P*"	"1/2"	"1s2.4s"	"2S"	"1/2"		"T6956"	"L482"	
"2235.285"	"0.005"	"1600"	"2.642e+08"	"9.896e-02"	AA	"1.7583922"	"2.1660660"	"1s2.3p"	"2P*"	"3/2"	"1s2.4s"	"2S"	"1/2"		"T6956"	"L482"	
"2805.31"	"0.03"	"320*"	"5.69e+07"	"1.34e-01"	A	"2.2128274"	"[2.5376643]"	"1s2.4p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	"L482"	
"2805.61"	"0.03"	"320*"	"6.82e+07"	"1.21e-01"	A	"2.2128630"	"[2.5376643]"	"1s2.4p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"T5118LS"	"L482"	
"2805.61"	"0.03"	"320*"	"1.14e+07"	"1.34e-02"	A	"2.2128630"	"[2.5376643]"	"1s2.4p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	"L482"	
"3568.182"	"0.022"	"80"	"2.60e+07"	"9.92e-02"	A	"2.1660660"	"2.4214530"	"1s2.4s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	"L482"	
"3568.453"	"0.022"	"160"	"2.59e+07"	"4.94e-02"	A	"2.1660660"	"2.4214336"	"1s2.4s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"		"T5118LS"	"L482"	
"4244.19"	"0.03"	"300"	"9.28e+07"	"5.01e-01"	A	"2.2128274"	"2.4275367"	"1s2.4p"	"2P*"	"1/2"	"1s2.5d"	"2D"	"3/2"		"T5118LS"	"L482"	
"4244.78"	"0.04"	"600*"	"1.11e+08"	"4.51e-01"	A	"2.2128630"	"2.4275424"	"1s2.4p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"5/2"		"T5118LS"	"L482"	
"4244.89"	"0.04"	"600*"	"1.85e+07"	"5.01e-02"	A	"2.2128630"	"2.4275367"	"1s2.4p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"3/2"		"T5118LS"	"L482"	
"4633.47"	"0.05"	""	"2.20e+06"	"7.08e-03"	A	"2.2247822"	"2.4214530"	"1s2.4d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	""	
"4633.73"	"0.04"	"100*"	"1.98e+07"	"4.25e-02"	A	"2.2247934"	"2.4214530"	"1s2.4d"	"2D"	"5/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	"L482"	
"4633.92"	"0.04"	"100*"	"2.20e+07"	"3.54e-02"	A	"2.2247822"	"2.4214336"	"1s2.4d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"1/2"		"T5118LS"	"L482"	
"4918.83"	"0.03"	"500"	"4.26e+07"	"1.55e-01"	A	"2.2128274"	"2.3980884"	"1s2.4p"	"2P*"	"1/2"	"1s2.5s"	"2S"	"1/2"		"T5118LS"	"L482"	
"4919.78"	"0.03"	"500"	"8.51e+07"	"1.54e-01"	A	"2.2128630"	"2.3980884"	"1s2.4p"	"2P*"	"3/2"	"1s2.5s"	"2S"	"1/2"		"T5118LS"	"L482"	
"7837.41"	"0.03"	"800"	"2.209e+07"	"4.068e-01"	AA	"1.6421207"	"1.7583922"	"1s2.3s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"3/2"		"T6956"	"L482"	
"7840.2"	"0.3"	""	"2.72e+07"	"5.02e-01"	A	"2.4214336"	"[2.5376643]"	"1s2.5p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	""	
"7841.5"	"0.3"	""	"5.43e+06"	"5.01e-02"	A	"2.4214530"	"[2.5376643]"	"1s2.5p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	""	
"7841.5"	"0.3"	""	"3.26e+07"	"4.50e-01"	A	"2.4214530"	"[2.5376643]"	"1s2.5p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"T5118LS"	""	
"7843.56"	"0.03"	"600"	"2.202e+07"	"2.031e-01"	AA	"1.6421207"	"1.7583010"	"1s2.3s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"1/2"		"T6956"	"L482"	
"19472.8"	"1.2"	""	"4.92e+06"	"5.59e-01"	A	"2.1660660"	"2.2128630"	"1s2.4s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"		"T5118LS"	""	
"19487.6"	"1.2"	""	"4.91e+06"	"2.80e-01"	A	"2.1660660"	"2.2128274"	"1s2.4s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"		"T5118LS"	""	
"32077"	"3"	""	"2.333e+05"	"7.197e-02"	AA	"1.7583010"	"1.7867099"	"1s2.3p"	"2P*"	"1/2"	"1s2.3d"	"2D"	"3/2"		"T6956"	""	
"32150"	"3"	""	"2.781e+05"	"6.465e-02"	AA	"1.7583922"	"1.7867365"	"1s2.3p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"5/2"		"T6956"	""	
"32180"	"3"	""	"4.622e+04"	"7.176e-03"	AA	"1.7583922"	"1.7867099"	"1s2.3p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"3/2"		"T6956"	""	
"39002"	"7"	""	"1.55e+06"	"7.05e-01"	A	"2.3980884"	"2.4214530"	"1s2.5s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	""	
"39034"	"7"	""	"1.54e+06"	"3.53e-01"	A	"2.3980884"	"2.4214336"	"1s2.5s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"		"T5118LS"	""	
"76226"	"19"	""	"7.38e+04"	"1.29e-01"	A	"2.2128274"	"2.2247822"	"1s2.4p"	"2P*"	"1/2"	"1s2.4d"	"2D"	"3/2"		"T5118LS"	""	
"76382"	"19"	""	"8.79e+04"	"1.15e-01"	A	"2.2128630"	"2.2247934"	"1s2.4p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"5/2"		"T5118LS"	""	
"76454"	"19"	""	"1.46e+04"	"1.28e-02"	A	"2.2128630"	"2.2247822"	"1s2.4p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"3/2"		"T5118LS"	""	
