ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"686.488"	""	"6.19e+08"	"4.37e-02"	B	"0.6828363"	"2.0102691"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
"687.053"	"30"	"2.35e+09"	"3.33e-01"	A	"0.0000000"	"1.3263425"	"2s2.2p"	"2P*"	"1/2"	"2s2.3d"	"2D"	"3/2"		"T7194"	"L1113"	
"687.345"	"50"	"2.82e+09"	"3.00e-01"	A	"0.0005779"	"1.3263556"	"2s2.2p"	"2P*"	"3/2"	"2s2.3d"	"2D"	"5/2"		"T7194"	"L1113"	
"687.352"	""	"4.70e+08"	"3.33e-02"	A	"0.0005779"	"1.3263425"	"2s2.2p"	"2P*"	"3/2"	"2s2.3d"	"2D"	"3/2"		"T7194"	""	
"806.384"	""	"2.53e+08"	"3.70e-02"	B	"0.392075"	"1.5221414"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"5/2"		"T7194"	""	
"806.533"	""	"3.51e+08"	"6.84e-02"	B	"0.391875"	"1.5217315"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"		"T7194"	""	
"806.568"	""	"5.89e+08"	"5.75e-02"	B	"0.392333"	"1.5221414"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3s"	"4P*"	"5/2"		"T7194"	""	
"806.677"	""	"1.12e+08"	"1.09e-02"	B	"0.392075"	"1.5217315"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"		"T7194"	""	
"806.687"	""	"1.40e+08"	"1.37e-02"	B	"0.391875"	"1.5215164"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3s"	"4P*"	"1/2"		"T7194"	""	
"806.830"	""	"7.01e+08"	"3.42e-02"	B	"0.392075"	"1.5215164"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"1/2"		"T7194"	""	
"806.861"	""	"3.79e+08"	"2.46e-02"	B	"0.392333"	"1.5217315"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"		"T7194"	""	
"809.676"	""	"1.35e+09"	"1.33e-01"	B	"0.6828133"	"1.8082847"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"		"T5109LS"	""	
"809.692"	""	"9.63e+07"	"1.42e-02"	B	"0.6828363"	"1.8082847"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"		"T5109LS"	""	
"809.747"	""	"1.44e+08"	"9.44e-03"	B	"0.6828133"	"1.8081856"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"		"T5109LS"	""	
"809.764"	""	"1.30e+09"	"1.28e-01"	B	"0.6828363"	"1.8081856"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"		"T5109LS"	""	
"858.092"	"10"	"1.49e+08"	"1.64e-02"	B	"0.0000000"	"1.0619692"	"2s2.2p"	"2P*"	"1/2"	"2s2.3s"	"2S"	"1/2"		"T7194"	"L1113"	
"858.559"	"20"	"2.93e+08"	"1.62e-02"	B	"0.0005779"	"1.0619692"	"2s2.2p"	"2P*"	"3/2"	"2s2.3s"	"2S"	"1/2"		"T7194"	"L1113"	
"903.623"	"30"	"6.78e+08"	"1.66e-01"	A	"0.0000000"	"1.0084588"	"2s2.2p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"3/2"		"T7194"	"L1113"	
"903.962"	"60"	"2.70e+09"	"3.31e-01"	A	"0.0000000"	"1.0080816"	"2s2.2p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"1/2"		"T7194"	"L1113"	
"904.142"	"150"	"3.39e+09"	"4.15e-01"	A	"0.0005779"	"1.0084588"	"2s2.2p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"3/2"		"T7194"	"L1113"	
"904.480"	"30"	"1.36e+09"	"8.36e-02"	A	"0.0005779"	"1.0080816"	"2s2.2p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"1/2"		"T7194"	"L1113"	
"909.278"	""	"1.24e+08"	"3.07e-02"	B	"1.0080816"	"2.0102691"	"2s.2p2"	"2P"	"1/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
"909.513"	""	"1.49e+08"	"2.77e-02"	B	"1.0084588"	"2.0103873"	"2s.2p2"	"2P"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"5/2"		"T5109LS"	""	
"909.620"	""	"2.49e+07"	"3.09e-03"	B	"1.0084588"	"2.0102691"	"2s.2p2"	"2P"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
"972.163"	""	"3.49e+07"	"3.30e-03"	B	"0.6828133"	"1.6201739"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).3s"	"2P*"	"3/2"		"T5109LS"	""	
"972.187"	""	"3.88e+06"	"5.50e-04"	C+	"0.6828363"	"1.6201739"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"2P*"	"3/2"		"T5109LS"	""	
"972.366"	""	"3.87e+07"	"2.74e-03"	B	"0.6828363"	"1.6200013"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"2P*"	"1/2"		"T5109LS"	""	
"996.367"	""	"7.83e+07"	"7.77e-03"	B	"0.6828133"	"1.5974033"	"2s.2p2"	"2D"	"5/2"	"2s2.5p"	"2P*"	"3/2"		"T5109LS"	""	
