ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"3312.22411"	"0.00015"	"180"	"2.6e+07"	"2.1e-02"	D	"2.001583722"	"2.276706124"	"2s2.2p4.(3P).3s"	"4P"	"3/2"	"2s2.2p4.(3P).3p"	"4D*"	"1/2"		"T867LS"	"L5951"	
"3315.62728"	"0.00016"	"40"	"4.4e+06"	"7.3e-03"	D	"2.287381913"	"2.562221928"	"2s2.2p4.(3P).3p"	"2D*"	"5/2"	"2s2.2p4.(3P).3d"	"4P"	"5/2"		"T380"	"L5951"	
"3320.67944"	"0.00022"	"600"	"1.6e+08"	"1.3e-01"	D	"2.245339058"	"2.51976092"	"2s2.2p4.(1D).3s"	"2D"	"3/2"	"2s2.2p4.(1D).3p"	"2P*"	"1/2"		"T867LS"	"L1406"	
"3321.15270"	"0.00022"	"160"	"2.1e+07"	"2.6e-02"	D	"2.270044718"	"2.544427480"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).3d"	"4D"	"5/2"		"T380"	"L5951"	
"3324.69140"	"0.00013"	"2000"	"1.6e+08"	"2.7e-01"	D	"2.042031079"	"2.316121797"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"2P*"	"3/2"		"T867LS"	"L5951"	
"3328.11039"	"0.00014"	"300"	"9.1e+07"	"1.5e-01"	D	"2.001583722"	"2.275392865"	"2s2.2p4.(3P).3s"	"4P"	"3/2"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"		"T867LS"	"L5951"	
"3330.11517"	"0.00023"	"200"	"8.8e+07"	"1.5e-01"	D	"2.270044718"	"2.543689023"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).3d"	"4D"	"7/2"		"T380"	"L5951"	
"3331.69175"	"0.00023"	"120"	"3.9e+06"	"6.5e-03"	D	"2.287381913"	"2.560896727"	"2s2.2p4.(3P).3p"	"2D*"	"5/2"	"2s2.2p4.(3P).3d"	"2F"	"5/2"		"T380"	"L5951"	
"3335.73820"	"0.00022"	""	"3.0e+06"	"3.3e-03"	D	"2.287381913"	"2.560564938"	"2s2.2p4.(3P).3p"	"2D*"	"5/2"	"2s2.2p4.(3P).3d"	"4P"	"3/2"		"T380"	""	
"3335.79594"	"0.00014"	"400"	"1.8e+08"	"4.0e-01"	D	"1.996866422"	"2.270044718"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"		"T867LS"	"L5951"	
