ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"117.1738"	"0.0021"	"18"	"2.1e+10"	"4.2e-02"	D+	"0.0000000"	"7.77705"	"3p6.3d2"	"3F"	"2.000"	"3p6.3d.6f"	"3F*"	"2.000"		"u37"	"L5267"	
"117.2821"	"0.0015"	"18"	"1.3e+10"	"2.8e-02"	D+	"0.0095660"	"7.77944"	"3p6.3d2"	"3F"	"3.000"	"3p6.3d.6f"	"3F*"	"3.000"		"u37"	"L5267"	
"117.3111"	"0.0017"	"18*"	"1.3e+10"	"2.7e-02"	D+	"0.0212278"	"7.78918"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.6f"	"3F*"	"4.000"		"u37"	"L5267"	
"117.3123"	"0.0017"	"18*"	"2.4e+07"	"4.e-05"	E	"0.0212278"	"7.78910"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.6f"	"3G*"	"3.000"		"u37"	"L5267"	
"117.3357"	"0.0017"	"18"	"1.1e+10"	"3.0e-02"	D+	"0.0095660"	"7.77589"	"3p6.3d2"	"3F"	"3.000"	"3p6.3d.6f"	"1G*"	"4.000"		"u37"	"L5267"	
"117.4332"	"0.0017"	"5"	"4.e+07"	"9.e-05"	E	"0.0095660"	"7.76944"	"3p6.3d2"	"3F"	"3.000"	"3p6.3d.6f"	"3H*"	"4.000"		"u37"	"L5267"	
"117.4584"	"0.0015"	"5"	"6.3e+08"	"1.0e-03"	D	"0.0212278"	"7.77944"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.6f"	"3F*"	"3.000"		"T10439"	"L5267"	
"117.5122"	"0.0017"	"10"	"2.9e+09"	"6.0e-03"	D	"0.0212278"	"7.77589"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.6f"	"1G*"	"4.000"		"u37"	"L5267"	
"117.6099"	"0.0017"	"5"	"5.6e+08"	"1.2e-03"	D	"0.0212278"	"7.76944"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.6f"	"3H*"	"4.000"		"u37"	"L5267"	
"119.1407"	"0.0020"	"42*"	"1.5e+08"	"3.3e-04"	D	"0.1592348"	"7.80790"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.6f"	"3D*"	"2.000"		"T10439"	"L5267"	
"119.1439"	"0.0014"	"42*"	"1.4e+10"	"4.3e-02"	D+	"0.1592348"	"7.80769"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.6f"	"1F*"	"3.000"		"T10439"	"L5267"	
"119.2415"	"0.0016"	"43"	"1.5e+10"	"4.4e-02"	D+	"0.1592348"	"7.80143"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.6f"	"3D*"	"3.000"		"u37"	"L5267"	
"119.2710"	"0.0016"	"23"	"1.3e+10"	"2.8e-02"	D+	"0.1592348"	"7.79954"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.6f"	"1D*"	"2.000"		"u37"	"L5267"	
"119.4225"	"0.0021"	"23"	"1.5e+10"	"3.1e-02"	D+	"0.1592348"	"7.78985"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.6f"	"3P*"	"2.000"		"u37"	"L5267"	
"119.4342"	"0.0017"	"23"	"1.5e+10"	"4.4e-02"	D+	"0.1592348"	"7.78910"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.6f"	"3G*"	"3.000"		"T10439"	"L5267"	
"119.4837"	"0.0021"	"6"	"5.e+08"	"3.4e-03"	E	"0.182618"	"7.80932"	"3p6.3d2"	"3P"	"0"	"3p6.3d.6f"	"3P*"	"1.000"		"u37"	"L5267"	
"119.524"	"0.003"	"12"	"3.7e+10"	"2.6e-02"	D+	"0.186161"	"7.81030"	"3p6.3d2"	"3P"	"1.000"	"3p6.3d.6f"	"3P*"	"0"		"u37"	"L5267"	
"119.5393"	"0.0021"	"12"	"2.2e+10"	"4.7e-02"	D+	"0.186161"	"7.80932"	"3p6.3d2"	"3P"	"1.000"	"3p6.3d.6f"	"3P*"	"1.000"		"u37"	"L5267"	
"119.5616"	"0.0020"	"6"	"2.4e+09"	"8.6e-03"	D	"0.186161"	"7.80790"	"3p6.3d2"	"3P"	"1.000"	"3p6.3d.6f"	"3D*"	"2.000"		"u37"	"L5267"	
"119.5856"	"0.0016"	"6"	"2.3e+09"	"6.9e-03"	D	"0.1592348"	"7.77944"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.6f"	"3F*"	"3.000"		"T10439"	"L5267"	
"119.6231"	"0.0021"	"12"	"4.2e+09"	"8.9e-03"	D	"0.1592348"	"7.77705"	"3p6.3d2"	"1D"	"2.000"	"3p6.3d.6f"	"3F*"	"2.000"		"T10439"	"L5267"	
