ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"2317.78"	""	"4.15e+07"	"6.68e-02"	B	"6.492442"	"6.88561"	"1s2.6p"	"2P*"	"1/2"	"1s2.9d"	"2D"	"3/2"		"T3225LS"	""	
"2318.28"	""	"8.30e+06"	"6.69e-03"	B	"6.492528"	"6.88561"	"1s2.6p"	"2P*"	"3/2"	"1s2.9d"	"2D"	"3/2"		"T3225LS"	""	
"2368.89"	""	"1.87e+07"	"1.57e-02"	B	"6.492442"	"[6.877123]"	"1s2.6p"	"2P*"	"1/2"	"1s2.9s"	"2S"	"1/2"		"T3225LS"	""	
"2369.42"	""	"3.74e+07"	"1.57e-02"	B	"6.492528"	"[6.877123]"	"1s2.6p"	"2P*"	"3/2"	"1s2.9s"	"2S"	"1/2"		"T3225LS"	""	
"2373.32"	""	"1.57e+06"	"1.33e-03"	B	"6.499879"	"[6.883842]"	"1s2.6d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"3/2"		"T3225LS"	""	
"2373.45"	""	"1.42e+07"	"7.99e-03"	B	"6.499899"	"[6.883842]"	"1s2.6d"	"2D"	"5/2"	"1s2.9p"	"2P*"	"3/2"		"T3225LS"	""	
"2373.48"	""	"1.57e+07"	"6.63e-03"	B	"6.499879"	"[6.883816]"	"1s2.6d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"1/2"		"T3225LS"	""	
"2591.59"	""	"9.44e+07"	"1.90e-01"	A	"6.140903"	"6.492528"	"1s2.5s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"T5118LS"	""	
"2592.22"	""	"9.43e+07"	"9.50e-02"	A	"6.140903"	"6.492442"	"1s2.5s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"T5118LS"	""	
"2749.47"	""	"2.85e+07"	"6.46e-02"	B	"6.469442"	"[6.800876]"	"1s2.6s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"		"T5118LS"	""	
"2749.76"	""	"2.85e+07"	"3.23e-02"	B	"6.469442"	"[6.800841]"	"1s2.6s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"		"T5118LS"	""	
"2858.87"	""	"2.16e+08"	"5.29e-01"	A	"6.181128"	"6.499879"	"1s2.5p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	""	
"2860.00"	"60l"	"2.59e+08"	"4.76e-01"	A	"6.181275"	"6.499899"	"1s2.5p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"T5118LS"	"L4829"	
"2860.18"	""	"4.31e+07"	"5.29e-02"	A	"6.181275"	"6.499879"	"1s2.5p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	""	
"2925.23"	""	"5.79e+07"	"1.49e-01"	A	"6.492442"	"[6.803962]"	"1s2.6p"	"2P*"	"1/2"	"1s2.8d"	"2D"	"3/2"		"T5118LS"	""	
"2925.94"	""	"6.94e+07"	"1.34e-01"	A	"6.492528"	"[6.803973]"	"1s2.6p"	"2P*"	"3/2"	"1s2.8d"	"2D"	"5/2"		"T5118LS"	""	
"2926.04"	""	"1.16e+07"	"1.49e-02"	A	"6.492528"	"[6.803962]"	"1s2.6p"	"2P*"	"3/2"	"1s2.8d"	"2D"	"3/2"		"T5118LS"	""	
"3027.50"	""	"2.41e+06"	"3.31e-03"	B+	"6.499879"	"[6.800876]"	"1s2.6d"	"2D"	"3/2"	"1s2.8p"	"2P*"	"3/2"		"T5118LS"	""	
"3027.70"	""	"2.16e+07"	"1.98e-02"	B+	"6.499899"	"[6.800876]"	"1s2.6d"	"2D"	"5/2"	"1s2.8p"	"2P*"	"3/2"		"T5118LS"	""	
"3027.85"	""	"2.41e+07"	"1.66e-02"	B+	"6.499879"	"[6.800841]"	"1s2.6d"	"2D"	"3/2"	"1s2.8p"	"2P*"	"1/2"		"T5118LS"	""	
"3049.49"	""	"2.83e+07"	"3.95e-02"	A	"6.492442"	"[6.791269]"	"1s2.6p"	"2P*"	"1/2"	"1s2.8s"	"2S"	"1/2"		"T5118LS"	""	
"3050.36"	""	"5.65e+07"	"3.94e-02"	A	"6.492528"	"[6.791269]"	"1s2.6p"	"2P*"	"3/2"	"1s2.8s"	"2S"	"1/2"		"T5118LS"	""	
"3052.51"	""	"7.82e+06"	"1.09e-02"	A	"[6.193998]"	"6.492528"	"1s2.5d"	"2D"	"3/2"	"1s2.6p"	"2P*"	"3/2"		"T5118LS"	""	
"3052.97"	""	"7.04e+07"	"6.56e-02"	A	"6.194043"	"6.492528"	"1s2.5d"	"2D"	"5/2"	"1s2.6p"	"2P*"	"3/2"		"T5118LS"	""	
"3053.39"	""	"7.82e+07"	"5.47e-02"	A	"[6.193998]"	"6.492442"	"1s2.5d"	"2D"	"3/2"	"1s2.6p"	"2P*"	"1/2"		"T5118LS"	""	
"3160.68"	""	"1.03e+08"	"1.54e-01"	A	"6.181128"	"6.469442"	"1s2.5p"	"2P*"	"1/2"	"1s2.6s"	"2S"	"1/2"		"T5118LS"	""	
"3162.29"	""	"2.05e+08"	"1.54e-01"	A	"6.181275"	"6.469442"	"1s2.5p"	"2P*"	"3/2"	"1s2.6s"	"2S"	"1/2"		"T5118LS"	""	
"3279.45"	""	"1.03e+07"	"3.32e-02"	B	"6.665239"	"[6.943110]"	"1s2.7s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"3/2"		"T3225LS"	""	
"3279.67"	""	"1.03e+07"	"1.66e-02"	B	"6.665239"	"[6.943092]"	"1s2.7s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"1/2"		"T3225LS"	""	
"3440.94"	""	"2.40e+07"	"6.39e-02"	B	"[6.679671]"	"6.94450"	"1s2.7p"	"2P*"	"3/2"	"1s2.10d"	"2D"	"5/2"		"T3225LS"	""	
"3442.97"	""	"2.00e+07"	"7.11e-02"	B	"[6.679618]"	"6.94429"	"1s2.7p"	"2P*"	"1/2"	"1s2.10d"	"2D"	"3/2"		"T3225LS"	""	
"3443.67"	""	"3.99e+06"	"7.09e-03"	B	"[6.679671]"	"6.94429"	"1s2.7p"	"2P*"	"3/2"	"1s2.10d"	"2D"	"3/2"		"T3225LS"	""	
"3520.77"	""	"9.61e+05"	"1.79e-03"	B	"[6.684284]"	"[6.943110]"	"1s2.7d"	"2D"	"3/2"	"1s2.10p"	"2P*"	"3/2"		"T3225LS"	""	
"3520.99"	""	"8.64e+06"	"1.07e-02"	B	"[6.684301]"	"[6.943110]"	"1s2.7d"	"2D"	"5/2"	"1s2.10p"	"2P*"	"3/2"		"T3225LS"	""	
"3521.02"	""	"9.60e+06"	"8.92e-03"	B	"[6.684284]"	"[6.943092]"	"1s2.7d"	"2D"	"3/2"	"1s2.10p"	"2P*"	"1/2"		"T3225LS"	""	
"3523.68"	""	"1.04e+07"	"1.94e-02"	B	"[6.679618]"	"[6.938230]"	"1s2.7p"	"2P*"	"1/2"	"1s2.10s"	"2S"	"1/2"		"T3225LS"	""	
"3524.42"	""	"2.08e+07"	"1.94e-02"	B	"[6.679671]"	"[6.938230]"	"1s2.7p"	"2P*"	"3/2"	"1s2.10s"	"2S"	"1/2"		"T3225LS"	""	
"4168.59"	""	"1.32e+07"	"6.88e-02"	B	"6.665239"	"[6.883842]"	"1s2.7s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"		"T3225LS"	""	
"4169.08"	""	"1.32e+07"	"3.44e-02"	B	"6.665239"	"[6.883816]"	"1s2.7s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"		"T3225LS"	""	
"4334.63"	""	"3.66e+07"	"2.06e-01"	B	"6.469442"	"[6.679671]"	"1s2.6s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T5118LS"	""	
"4335.74"	""	"3.65e+07"	"1.03e-01"	B	"6.469442"	"[6.679618]"	"1s2.6s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T5118LS"	""	
"4420.12"	""	"3.18e+07"	"1.40e-01"	B	"[6.679671]"	"6.88583"	"1s2.7p"	"2P*"	"3/2"	"1s2.9d"	"2D"	"5/2"		"T3225LS"	""	
"4423.86"	""	"2.65e+07"	"1.56e-01"	B	"[6.679618]"	"6.88561"	"1s2.7p"	"2P*"	"1/2"	"1s2.9d"	"2D"	"3/2"		"T3225LS"	""	
"4425.01"	""	"5.29e+06"	"1.55e-02"	B	"[6.679671]"	"6.88561"	"1s2.7p"	"2P*"	"3/2"	"1s2.9d"	"2D"	"3/2"		"T3225LS"	""	
"4566.44"	""	"1.40e+06"	"4.38e-03"	B	"[6.684284]"	"[6.883842]"	"1s2.7d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"3/2"		"T3225LS"	""	
