10900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.698e+02,,,,,7.740e+02,,,,,5.443e+02,,,,,3.982e+02,3.211e+02,2.600e+02,2.590e+02,3.065e+02,3.359e+02,3.013e+02,2.211e+02,2.216e+02,2.537e+02,2.779e+02,,,,,2.218e+02,,,,,1.941e+02,,,,,1.855e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.094e+02,,,,,7.192e+02,,,,,4.743e+02,,,,,4.437e+02,3.966e+02,2.377e+02,2.379e+02,2.214e+02,3.012e+02,2.727e+02,2.295e+02,2.321e+02,2.152e+02,2.273e+02,,,,,2.159e+02,,,,,1.886e+02,,,,,1.829e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.295e+02,,,,,3.887e+02,,,,,3.725e+02,,,,,3.963e+02,3.637e+02,2.680e+02,2.805e+02,2.562e+02,2.969e+02,2.703e+02,2.291e+02,2.292e+02,2.183e+02,2.292e+02,,,,,2.163e+02,,,,,1.941e+02,,,,,1.565e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.272e+02,,,,,7.835e+02,,,,,3.054e+02,,,,,3.100e+02,2.198e+02,2.354e+02,2.344e+02,2.284e+02,2.650e+02,2.565e+02,2.185e+02,2.158e+02,2.114e+02,2.240e+02,,,,,2.080e+02,,,,,1.895e+02,,,,,1.508e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.545e+02,,,,,6.639e+02,,,,,2.405e+02,,,,,2.500e+02,2.277e+02,2.233e+02,2.221e+02,2.353e+02,2.532e+02,2.331e+02,2.293e+02,2.280e+02,2.123e+02,2.223e+02,,,,,2.059e+02,,,,,1.645e+02,,,,,1.556e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.693e+02,,,,,3.502e+02,,,,,4.204e+02,,,,,2.298e+02,2.086e+02,2.739e+02,2.718e+02,2.487e+02,2.698e+02,2.515e+02,2.117e+02,2.108e+02,2.006e+02,2.258e+02,,,,,2.000e+02,,,,,1.579e+02,,,,,1.577e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.561e+02,,,,,5.144e+02,,,,,3.784e+02,,,,,2.105e+02,1.908e+02,2.252e+02,2.238e+02,2.047e+02,2.692e+02,2.496e+02,1.964e+02,1.966e+02,1.996e+02,2.141e+02,,,,,1.835e+02,,,,,1.671e+02,,,,,1.520e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.102e+02,,,,,4.117e+02,,,,,3.511e+02,,,,,2.717e+02,2.395e+02,2.342e+02,2.325e+02,2.272e+02,2.520e+02,2.250e+02,2.223e+02,2.213e+02,2.076e+02,2.167e+02,,,,,1.727e+02,,,,,1.642e+02,,,,,1.505e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.554e+02,,,,,6.688e+02,,,,,6.433e+02,,,,,2.427e+02,2.176e+02,2.544e+02,2.527e+02,2.259e+02,2.468e+02,2.220e+02,2.020e+02,2.026e+02,1.993e+02,2.163e+02,,,,,1.732e+02,,,,,1.636e+02,,,,,1.558e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.555e+02,,,,,7.253e+02,,,,,4.500e+02,,,,,3.337e+02,2.090e+02,2.309e+02,2.292e+02,2.061e+02,2.515e+02,2.230e+02,1.903e+02,1.923e+02,1.893e+02,2.043e+02,,,,,1.683e+02,,,,,1.580e+02,,,,,1.537e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.846e+02,,,,,5.327e+02,,,,,4.367e+02,,,,,3.709e+02,2.741e+02,2.068e+02,2.069e+02,2.030e+02,2.254e+02,2.042e+02,2.318e+02,2.305e+02,2.069e+02,2.285e+02,,,,,1.750e+02,,,,,1.631e+02,,,,,1.537e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.238e+02,,,,,3.587e+02,,,,,5.380e+02,,,,,3.315e+02,2.978e+02,2.675e+02,2.654e+02,2.353e+02,2.611e+02,2.413e+02,2.108e+02,2.118e+02,1.956e+02,2.288e+02,,,,,1.750e+02,,,,,1.592e+02,,,,,1.426e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
